2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0.0;35328.18084943347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;718.9637191698538;37120.30878452881
Liquid_fuels;97.23603251001113;0.0;1175.0550780421745;117.84453976863927;1993.967525917676;898.8319990730594;624.08627329644;96.30036339859303;146.74061109750235;1093.2074787104516;13.234253667330444;65.16755706404646;106.34160125173013;47.15278558114245;206.05156287126556;391.72550099224964;9355.346481833887;4156.926160404699;9735.733282455181;3498.524422345825;882.3019262984924;11.322658405667678;3642.891008952848;21699.68449307585;0.0;0.0;20251.231;0;41957.59896758976;31939.071747891565
Gas_fuels;25.322117878278004;1111.4777754509364;0.0;0.0;6040.143394557097;64.80594327213215;43.65927725315777;356.3132551725741;212.6220028163155;1083.3412956592895;296.664249758478;73.0598938629552;56.802625246276044;25.186775233366795;1001.1506337291936;205.59639965316364;198.40586242633424;11.793137443583989;6.37604412987277;191.22436714564077;539.680966851376;1208.8722901295098;8394.057726677891;8427.532977385184;0.0;0.0;5319.473;0;687.3942357775583;36037.115
Solid_fuels;0.0;17.953656598231657;0.0;2588.108216833348;3200.493508608375;1472.4566665016969;0.0;55.61127016863934;146.1924956793274;171.16458523625496;8.978635981145617;16.726467725215876;3.5605814441068;1.578792602348848;306.6372198197176;12.977956408581894;0.0;0.0;0.0;2.257794686985504;120.83701713967373;0.0;251.2870948871647;29.023155008544613;0.0;0.0;33.236;0;2106.8875220109644;8160.8704
Elec_heating;22.55209446106039;262.0210097927013;796.063153202008;2.962283855947416;1252.204017206856;206.91925960517523;627.994509957777;883.0280769550997;440.8797122201182;4974.820788864099;1019.3701167719934;489.51877056087505;481.27433061743864;213.40120000255064;2794.1997353620814;1693.631341337355;1690.394118471294;0.0;0.0;729.4210486509188;1030.4484840110222;283.03408969239507;10081.723477622456;16291.078835573522;0.0;0.0;7130.555672599605;0;75588.34108250318;1054.4543214147113
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;66.700926;21061.067239916993;0;18298.808809358758;18321.923599525104
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236.38503797336787;0.0;114.50495;13202.68727447117;0;25742.628821011993;19396.68373266577
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405.2164296557937;0.0;0.0;452.93818699394734;0;5438.328752707929;613.6897531736952
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2698.0986763865562;0.0;0.0;5941.252211662022;0;24494.009496410723;10247.56
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24720.029190975176;19544.857;0.0;105195.94700032969;0;105261.42623375611;95631.598
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3799.695399786152;0.0;0.0;9445.355398224794;0;21133.575757793362;15181.830170571055
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45639.18276267329;148.4574231948503;35084.33287025419;132234.97645437066;0;141869.95526052482;115826.15609791398
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9886.112497974575;0.0;20246.574662877192;41178.259151869475;0;65891.84100017896;56627.41630300238
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17394.70474306094;223.34406734042284;9742.239146626156;28458.6717716605;0;29217.012097395145;58058.98955861054
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91269.46663216448;160.74755;0.0;32913.14268846221;0;145270.61768984157;44270.9773101525
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96263.74926038977;2258.932988781288;26999.975743621042;58805.45631473909;0;239950.33735479272;100946.51359015949
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32914.93768563776;5233.689;0.0;2653.9008883742276;0;104281.63822959221;2873.0453725843954
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;569.9920402717647;0.0;0.0;32109.802399998225;0;30239.587109854743;0.0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7990.583641545645;5.5922676;0.0;17424.28767099932;0;24149.82223565743;9429.24382496918
AgriForest_Fish;0;0;0;4750.2264493856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30592.231767495392;0.0;1653.4649762115148;20182.2619239854;0;88195.10496037126;18524.312246222846
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12573.74415425226;0.0;245759.32;0.0;0;389922.61097022827;0.0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269376.5493235257;18217.646636841127;12804.748715382964;0.0;0;380483.12565734127;0.0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514131.6870113756;655694.4268199946;165294.4;240202.40946316757;0;2779037.6017380836;233865.58800107037
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
