sector;2030;2050
Oil;0.0;-0.152921978
Gas_heating;0.0;-0.116782201
Coal_lignite;0.0;0.0
Electricity;0.034142639135658515;-0.1105023255485007
Steel_Iron;-0.012328559355928359;-0.013914402821546101
NonFerrousMetals;-0.005289675326623722;-0.005928099179701607
Cement;-0.19240287651901233;-0.22540536692732482
OthMin;-0.1930176257992856;-0.22688876346731768
ChemicalPharma;-0.026588290568479667;-0.02515844703015313
Paper;0.025660606931295904;0.02696657295230631
Auto_transport;0.0006942274181829244;0.0015789540468875707
LandTransp;-0.09998968597800773;-0.02649548983368688
NavalTransp;-0.015614665985899445;-0.013713677032124894
AirTransp;0.00818637830773028;0.014991532561835275
AgriForest_Fish;0.010020629846106521;0.01647968158510027
Food_industry;-0.02108769973397362;-0.02275673963758973
Construction;;0
ManufacturedGoods;-0.025288436507593826;-0.027397815821384786
Compo;0.010523089110869188;0.016811622198605658
