sector;2030;2050
Oil;-0.013376788034262344;-0.025771023371547352
Gas_heating;-0.024314633273890385;-0.046687582391130134
Coal_lignite;0.02545107252650003;0.0051123710678036005
Electricity;0.008736299613191223;-0.0055683997721336365
Steel_Iron;-0.0027060668831162538;-0.006150291020975862
NonFerrousMetals;0.001942041270456052;0.001609241782461135
Cement;0.010766920585139506;0.004704192163869525
OthMin;0.03003244556511131;0.008504891994839392
ChemicalPharma;0.012445902608513304;0.016291347089355313
Paper;-0.03252900814034454;-0.04062561256952235
Auto_transport;0.012613673215303711;0.0038309789746906464
LandTransp;0.04445236236924566;0.009205841564705164
NavalTransp;0.03179339329803832;0.02571717316146005
AirTransp;0.006232475178789221;-0.0026023470571682195
AgriForest_Fish;0.0032752360353516252;-0.0025596163645552616
Food_industry;0.004525031913390709;0.00021483721981296888
Construction;0;0
ManufacturedGoods;0.00877500241310547;0.00503361992245166
Compo;0.0004977918585957752;-0.0037954865465523735
