2035;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;41384.4147090405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;747.432928421884;40765.7620324212
Liquid_fuels;112.851304048501;1606.15945699195;0;0;1253.43301222121;464.957297575934;568.308827416065;214.328936290844;370.390833967728;2083.5167809173;30.8766545751812;185.939749466503;134.189996696611;76.3932528631563;195.039800067566;627.966151346942;7117.53192396434;3785.23391400714;9797.26795337454;2234.26926392431;729.620063597271;8.89451279754521;2920.55630222534;15101.5538831243;0;0;0;0;50210.4767219247;7454.28960392997
Gas_fuels;26.3247803672219;22.2091277976464;793.705293690487;0;1589.48269562739;142.179772287663;161.707600271208;420.27746514804;502.814380465847;2073.21293738931;644.624013374637;288.639189044823;119.796562629727;54.3935980223914;2359.36039774808;447.125070994607;824.29957851773;2.10669924514359;14.1681643721243;177.7671822435;418.968693762391;753.148512601513;5710.51580685274;8916.87429556832;0;0;0;0;568.001983581206;23635.6113442453
Solid_fuels;0;3442.89253304131;639.742146433479;203.833405573148;1836.18764518581;2481.47132274782;0.371851707852674;147.160188679317;115.028980182387;204.290069937456;16.7603982493619;33.4518697444351;10.0755862653838;4.9979611804817;304.535864677818;41.0841302552882;0;0;0;7.38924907702778;102.657057404241;0.384189928091685;166.714878073224;37.4505791371935;0;0;0;0;4209.81853037838;3481.46929954628
Elec_heating;23.4451278520203;313.55977593254;21.5409051580509;0;838.58035997231;123.900426655359;684.404882389919;384.726250944414;250.601902549762;2190.37664744476;686.394147095051;587.15819219592;309.758329460747;146.826159944498;1909.36383194143;1206.93723214004;1642.45437300449;9.59489966439878;0;598.608007954818;875.521504775833;403.262635981833;14364.672513231;19850.0232423549;0;0;-4934.292040376;0;52752.9221281577;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16460.1300747506;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22414.1541886046;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5610.826435074;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25018.9480262281;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88545.7658067109;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20748.601481241;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165089.254808182;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65575.8746163908;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29076.9098705127;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148068.114369644;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239017.37836519;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108245.505679011;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33556.2415337002;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27439.5978504503;0
AgriForest_Fish;0;0;0;2662.58961031678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69256.5817496755;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346768.295943412;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376776.653536015;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2775951.47895776;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
