0.0000002;0.0000009;0.0000001
6.00E-08;3.37E-09;6.22E-10
2.11E-14;1.39E-09;9.24E-10
4.83E-14;4.03E-11;1.02E-09
2.98E-10;1.74E-08;7.47E-09
5.95E-15;2.46E-09;2.35E-09
8.15E-14;5.18E-10;6.27E-10
4.17E-08;0.0000012;6.25E-09
5.11E-11;3.64E-08;4.34E-09
1.01E-08;4.87E-08;6.61E-09
2.68E-09;0.0000005;2.28E-08
1.46E-12;1.63E-08;1.05E-08
4.66E-12;1.22E-08;9.57E-09
2.55E-11;1.15E-08;8.29E-09
2.05E-09;0.0000004;0.0000001
9.93E-10;8.01E-08;2.36E-08
