2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0.0;37283.63792251873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;758.7592211215181;40293.28783440967
Liquid_fuels;102.61816323281336;0.0;1021.1205546374628;169.82155947366792;1566.2956409272456;993.187900333232;631.291360961634;163.25900035982167;277.9270890283908;1710.0162350016756;24.11584492255728;147.61351967755408;167.6327744433224;74.32982178805963;307.7058137097512;612.7925691529548;9647.975953374182;3794.285483110573;9274.020495859124;3107.2232449491776;858.0095554310448;20.84079646602932;6826.693042702093;20178.691143273994;0.0;0.0;20251.231;0;44280.00226428155;34669.167720879246
Gas_fuels;26.72372739566621;1172.9993999819503;0.0;0.0;4744.636081831994;142.86078943545218;115.83886374777906;706.6717192652483;454.2823790120945;2174.548896788423;607.5543592687927;228.0220025332929;121.80938632300644;54.01133523900011;2155.5783141766883;441.517603160074;152.99536995115747;12.77916565925298;7.400811738356144;200.8585175875536;575.472943074184;450.5242192723964;3380.734940416056;7405.315187602804;0.0;0.0;5319.473;0;597.3442406302103;36037.115
Solid_fuels;0.0;18.94741296888608;0.0;3729.6303615945462;2514.042463676617;2648.171466201173;0.0;83.55447539588845;152.85877605559904;246.65480626441084;12.002101227529137;18.684882287677095;5.159015855775604;2.2875522429012083;318.21439026014565;18.80408689941774;0.0;0.0;0.0;2.257565209252228;126.15854733549914;0.0;133.0478093119121;25.697972880668768;0.0;0.0;33.236;0;3036.1603967902297;8160.8704
Elec_heating;23.800379868529216;276.5241861402119;691.777316411807;4.268841517887063;983.6277011582888;201.1440409256326;709.0374304875047;690.7957534466593;370.8022725207655;3788.3984335385007;823.8991780308003;633.5182335259494;445.0434356394409;197.33610786362044;2528.004421946007;1583.5293030850612;1597.4542158227548;0.0;0.0;732.5500388961883;1075.828309272422;549.2183383246695;19563.25268749912;16417.477945117324;0.0;0.0;7130.555672599605;0;59375.93647015825;1311.6731940675454
Steel_Iron;0.0;67.77497146570934;1.7334771423938526;0.0;22.287810036073825;981.1063875322462;1017.663672891295;15.730494787270528;432.4542613062247;244.7347546389404;15.181899236788306;1889.0478849834171;2170.9459621897145;341.2566937630585;10.281514788583443;5350.4043201264485;8.130795703726896;5.590745144382163;0.0;12.35480638184635;5621.3206113724245;0.0;1350.306951310228;0.0;0.0;66.700926;20479.43287634228;0;20219.74687005889;19193.47998384653
NonFerrousMetals;0.0;102.99971326694534;1.9491939916004395;0.0;31.63549895130032;7362.026413648468;1630.2435433049936;12.072706700982758;752.8968135270236;383.9855291723909;34.77892426238924;10405.292216484888;2861.1391318856145;449.7498911586148;15.291419971855856;7052.542136676478;13.365561041775964;8.338824131133903;0.0;18.660187432725444;1733.4428199714105;0.0;8295.47743370392;252.50145424131676;0.0;114.50495;12892.43365173255;0;26039.82795088268;20075.95481979585
Cement;0.0;3.294432168462548;1.6322431375220496;0.0;28.35879081007749;36.22471281713852;7.894625465280558;958.5449564700724;1065.766240959116;94.8952375553541;40.362935578804766;118.3963995093511;89.89657877926513;69.14223517251;34.72410083947888;367.750310697593;14.591234750767777;1.6232780634253836;0.0;38.09362640115468;2366.522287106807;12.468216838704452;184.06549675408965;380.7213550891361;0.0;0.0;440.3778865285061;0;5647.7175230019175;638.4829504900817
OthMin;0.0;22.59608515546288;11.198233275822364;1.2369317456523394;181.73192875421336;242.87371322673857;58.86291016929928;403.8330333268336;1306.6515752409407;1397.0936419016248;197.80395286401784;2402.6819538855275;660.211253250288;507.80506594327375;865.8690624963564;2624.471136849969;102.71384051519544;12.216551430213997;2.4107274151304936;734.4757995909963;15520.926401469924;159.9450939765565;7400.784658561614;2536.3421531575964;0.0;0.0;5779.6408292837;0;25610.920005964486;10247.56
ChemicalPharma;0.0;709.9634163043582;219.0130339213441;0.0;2815.6636691783897;104.50098305357454;712.7380220695388;41.02476565092867;809.2559231255942;22455.003294161856;1762.6736716833038;1350.9955722434772;1183.467778489165;201.11154783015445;1184.2205262104285;11017.202522517826;42.276567230121536;64.49367618874041;19.401220865035064;5629.183758742624;2569.695948175653;30.356601719313463;12825.199270130346;27988.31318809904;28005.959;0.0;100434.46011565688;0;104185.0272754588;95631.598
Paper;0.0;32.04543763866056;2.251534278297964;0.0;28.9436392096906;3.671906031602695;27.306123264423736;25.6044398813841;489.5199218591089;1618.886823977296;8479.329691325225;174.57100168067018;328.7701670792643;187.49321088356368;1712.0020498590527;4016.122607418807;58.54137024888104;50.411829323827135;1.8332450925992383;168.35376038571735;540.0291807732721;219.0928201936711;12156.715823053146;3969.5941161169617;0.0;0.0;9192.144319343412;0;20686.604764665903;15626.238310022964
Auto_indus;0.0;23.796073216824908;1.7954793056299267;0.0;23.08244103110714;7.112540886165;50.55055635371462;4.4369151009197445;81.76574456702781;59.03699878620385;29.941030697557625;37410.73452765993;505.2572495133137;21.30157111533141;69.2787808768497;1161.446408053108;341.98212039507115;1023.4813409066828;991.9890372044732;194.26623844180887;163.18801645177834;13.795444680023294;18253.403517242423;45742.95596625844;176.06939;41447.678361063045;128551.57883140916;0;158480.76579878794;119366.27836801238
OthEquip;0.0;203.9492624290544;59.35601084917395;0.0;726.477080259469;377.90693718308063;646.186691703401;63.89700314694801;403.3785120437644;686.9922142632569;514.9784864602643;7832.339649266786;7599.964910778937;1995.291991374991;670.327090231972;7472.135060755952;277.068898574082;64.742363606078;46.16491679942504;1567.5694164341726;8840.509158426212;77.29118033042657;11023.139130699268;10917.619608034847;0.0;21704.617835208133;40199.81427376619;0;67653.87901200553;57566.56349263968
Electronics;0.0;72.5483557097989;21.559879760734024;0.0;340.2864185826715;108.47032107592358;185.4744410000073;23.076658387439075;145.68176385142482;166.041556390417;166.6342954483943;6008.915713674023;3353.0386657827426;3477.64489728059;75.16802082614008;1785.944496465556;21.05857600223077;29.514211166154197;5.280284569353661;0.0;2116.479808811332;34.906854000392656;11536.98017480186;19209.650873154296;278.37922;10443.819809403554;27782.459561476782;0;29998.314989015176;59021.87892275515
Food_industry;0.0;44.063030253186575;3.044125301997611;0.0;37.36037067452449;13.476686441982604;110.10576225389175;4.822867263597559;87.82929478897823;2157.3685601798456;378.1431056061335;108.22176544448736;97.12371004055954;17.1426882402134;24027.82005511409;2752.6722030976466;19.091216209430065;85.43780158025739;165.98818735103342;5850.322700002718;427.221241237056;141.25716544841563;29727.614859392128;98132.32498930578;229.1166;0.0;32089.00604818025;0;150755.34880620887;45957.82926531954
OthManuf;0.0;649.2511051998018;59.41341128943354;0.0;808.5910683454803;973.5029201508926;1663.814724461599;169.6408504686088;1095.583902695377;4769.291099147032;3448.5719572108314;17247.115853560033;8515.094110920629;2482.6499242864934;4448.8744175843485;39846.52658017127;815.0255181729825;186.67941818236136;1115.267121215708;1669.2238910719248;21011.98886835525;477.0984505782137;39976.56474382337;106470.6424984928;2785.0701;28944.36045765708;57400.27981083229;0;245742.15246243705;102377.02599612778
