;Crude_oil;Natural_gas;Coking_coal;Bituminous_coal;Coke;Other_coal;Gasoline;LPG;Jetfuel;Fuel;Fuel_oil;Heavy_fuel_oil;Other_fuel_prod;Electricty;HeatGeoSol_Th;Steel_Iron;NonFerrousMetals;Cement;OthMin;Buildings_constr;ChemicalPharma;Paper;Mining;TranspEquipment;Transport_serv;Agri_Forestry;Fishing;Food_industry;Composite;C;G;I;X;Tot_uses;Y;M
Other_fuel_prod;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;102.129109710564000000;171.013561044463000000;10.638694660110500000;142.160952719916000000;532.631663010015000000;15.376154732795700000;0.000000000000000000;2364.737692956960000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;3.000000000000000000;217.884926537789000000;284.504896518396000000;0.000000000000000000;0.000000000000000000;2591.434072916620000000;6435.511724807630000000;3973.671652277370000000;2461.840072530250000000
Electricty;26.984973537505500000;17.052230950610200000;0.000000000000000000;4.939534343724010000;0.065886978734725600;0.017833942345342300;69.003353206226000000;7.196999774425530000;21.980039391205400000;101.496409299101000000;38.648167454396700000;18.863649935417500000;14.988095370529200000;0.000000000000000000;180.981490994639000000;855.376650675054000000;625.227838625947000000;307.805719051707000000;460.250010936836000000;19.539848133187100000;2314.046258653080000000;770.567357620945000000;48.139529621039100000;632.930163365313000000;1049.274303896490000000;284.483689830071000000;10.297673292848400000;1446.000000000000000000;14753.463029945100000000;13602.138047878600000000;0.000000000000000000;0.000000000000000000;4316.193742266450000000;41997.952528971600000000;40430.450893474400000000;1567.501635497160000000
HeatGeoSol_Th;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;6.376000000000000000;0.000000000000000000;264.000000000000000000;2047.440859990550000000;96.833640009448100000;0.000000000000000000;0.000000000000000000;0.000000000000000000;2414.650500000000000000;2414.650500000000000000;0.000000000000000000
Steel_Iron;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;30363.152752759300000000;0.000000000000000000
NonFerrousMetals;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;21204.038946289100000000;0.000000000000000000
Cement;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;32899.000000000000000000;0.000000000000000000
OthMin;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;19397.295538561500000000;0.000000000000000000
Buildings_constr;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;40507.975617656000000000;0.000000000000000000
ChemicalPharma;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;83055.526999850000000000;0.000000000000000000
Paper;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;17650.616490632400000000;0.000000000000000000
Mining;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;4757.454001353950000000;0.000000000000000000
TranspEquipment;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;121530.709987866000000000;0.000000000000000000
Transport_serv;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;108601.775194279000000000;0.000000000000000000
Agri_Forestry;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;65881.122326075200000000;0.000000000000000000
Fishing;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;2094.262923974350000000;0.000000000000000000
Food_industry;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;123466.465663840000000000;0.000000000000000000
Composite;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;2809943.416761000000000000;0.000000000000000000
ktoe_ktons;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000;0.000000000000000000
