2025;PrimEnergy;FinEnHTr;FinEnHRes;AllComp;C;G;I;X;Tot_uses;Y;M
PrimEnergy;0;37568.4537604698;9665.83769949385;0;0;0;0;0;0;974.769722875744;46273.0265478384
FinEnHTr;130.005944571994;0;552.153761878112;38432.448099949;24135.3294765269;0;0;8970.67095117455;0;41676.2716079963;31121.7348340579
FinEnHRes;64.0085078294139;1549.75167097505;14442.1596859814;54577.5379349101;29420.6144849372;0;0;24124.7112984908;0;69915.3039942729;55232.1116950296
AllComp;86.7477462829706;10965.8074569622;17636.2388365768;1996454.38486735;1060877.472;0;0;758513.9697;0;4198976.67453541;0
ktoe;0;0;0;0;0;0;0;0;0;0;0
