1.08448633359665E-07;3.90806119456036E-07;3.90893449051199E-07;1.35753645012309E-07;9.21770832763781E-07;0;1.46207305167285E-07;0.000000128;0.000000128;5.85198981494399E-08;4.58733114203217E-07;4.58733114203217E-07;0.000000067;0;5.95733020833654E-08
3.03729588525553E-08;1.7987701526544E-07;6.88968965592365E-10;2.49360513392677E-09;2.8413333906526E-10;0;5.33241229624152E-10;2.03320314964777E-10;2.03320314964777E-10;1.50511163564755E-11;4.66947669844344E-09;4.66947669844344E-09;1.27698709414727E-09;0;2.09243129632031E-10
1.88347039459471E-16;9.26988727496893E-14;1.1129264217273E-15;1.2775746680202E-09;2.62880262150465E-10;0;0.000000001;2.77861865335988E-10;2.77861865335988E-10;7.66269904347165E-10;0.000000002;0.000000002;1.79465362166227E-10;0;2.5642563504508E-10
2.93586675959064E-19;2.79922847373402E-13;6.82686042447559E-17;2.90734146774949E-12;1.67637004425635E-10;0;5.24293631627216E-10;1.28756811954006E-11;1.28756811954006E-11;7.82066291868165E-12;1.34890519486563E-09;1.34890519486563E-09;6.7902768251863E-10;0;5.04903591833356E-10
3.11367420388111E-16;1.77476145062589E-12;1.52268841238384E-08;1.50637109485823E-09;1.66430236828741E-08;0;6.41833832418849E-09;7.80640841428973E-09;7.80640841428973E-09;4.07768207355978E-09;4.69152780878119E-09;4.69152780878119E-09;4.29278950877018E-09;0;0.000000003
3.08647034016763E-17;4.28082164067936E-14;2.71932323417691E-18;8.20566217522808E-10;6.4210971546607E-12;0;1.94888558270854E-09;2.34829335342133E-09;2.34829335342133E-09;2.69846763703194E-09;1.84479427118103E-09;1.84479427118103E-09;7.27475440934082E-11;0;1.1867050415473E-09
4.50353825179829E-19;4.54210510727472E-13;1.61982053334243E-14;2.10186776687102E-11;2.52471535906934E-09;0;5.0253321860907E-10;5.3870916071042E-11;5.3870916071042E-11;2.51361581398319E-11;0.000000008;0.000000008;2.32983780505041E-10;0;2.33499518189125E-10
2.11919496936634E-08;1.13852120140786E-07;7.72477059122528E-08;1.6461747364978E-07;2.13965434689766E-08;0;1.43486319764024E-08;1.40830944008967E-08;1.40830944008967E-08;1.68447084470211E-10;4.73858023419021E-08;4.73858023419021E-08;1.1363647949384E-09;0;3.65685051166559E-09
1.27989389574783E-14;2.45586675570898E-10;5.57463014914984E-12;7.63056856475985E-09;1.17674187336713E-08;0;5.30145067292584E-09;1.10434414535318E-09;1.10434414535318E-09;4.85319022606773E-10;7.49630517444419E-09;7.49630517444419E-09;1.14161687342898E-08;0;1.20160901419561E-09
6.68316096964479E-09;2.8864505904473E-09;1.52227710650672E-10;6.22304421014888E-09;6.26033349071768E-08;0;9.29029480916726E-09;1.91261697929747E-09;1.91261697929747E-09;4.0544881728884E-09;1.45869673108729E-08;1.45869673108729E-08;4.85230390919944E-09;0;2.81445861751572E-09
1.62307097177226E-13;2.59614247504449E-09;0.000000075;5.20531109811598E-08;2.48081834383997E-08;0;2.60833948991174E-08;1.01280521497712E-08;1.01280521497712E-08;2.81050692323983E-09;1.49730659555578E-07;1.49730659555578E-07;4.29909272019915E-09;0;1.39302326301967E-08
6.20037973980005E-18;1.14599701913066E-11;1.90033865440919E-11;3.78952502731791E-09;4.34282832278585E-08;0;9.10683362300904E-09;5.53575561800988E-09;5.53575561800988E-09;1.86673881049965E-08;7.84323177981911E-08;7.84323177981911E-08;1.32742994381881E-08;0;2.24491620737837E-09
1.16542837180263E-11;5.18433891403291E-13;1.49542351356313E-12;5.28099064522971E-09;7.3340163685808E-09;0;8.05004159086455E-09;5.69863310509807E-09;5.69863310509807E-09;4.43701386052128E-09;4.56815458076838E-08;4.56815458076838E-08;5.31979634599175E-09;0;3.70262416770716E-09
2.07687824596871E-14;1.1745371981346E-10;1.00343288153412E-11;6.72810479633532E-09;8.09994269249397E-09;0;7.36483739273859E-09;8.9348497688E-10;8.9348497688E-10;1.7490139879982E-09;1.95932062523795E-08;1.95932062523795E-08;8.36573283268712E-09;0;2.3923819351633E-09
3.14432002523833E-12;0.000000016;4.11370015210835E-08;0.000000051;0.000000124;0;6.88906151370657E-08;1.37780345289498E-07;1.37780345289498E-07;8.41713458323661E-09;4.95656376228223E-08;4.95656376228223E-08;6.52036639051286E-09;0;6.11394598566012E-08
5.21370372444088E-14;2.61254606254782E-09;2.16085530050171E-09;7.38165769493732E-09;3.09900275347947E-07;0;2.94736250432957E-08;1.0136796765973E-08;1.0136796765973E-08;2.73570638050216E-08;2.63171336953466E-08;2.63171336953466E-08;1.0448182486307E-08;0;0.000000008
