2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;8973.72966180873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189.775355628302;8922.77555479897
Liquid_fuels;24.4704945480985;1424.99765233272;0;0;0;183.018723661444;557.625011075599;0;0;1187.15362977551;0;133.590701096415;0;54.8856725810707;0;451.17000890855;301.269238254409;1352.34105355483;8113.36080883276;1648.74416173629;602.0224377131;0.0122292110105704;4.01552059130459;129.863702081601;0;0;0;0;18208.8379521025;0
Gas_fuels;6.68393693407986;3819.63926982692;491.879797729735;0;653.571060526797;161.618525290858;167.294011781846;354.294770505112;259.26966055198;1522.58481882569;300.322677453515;317.960089771864;73.4499309320946;59.9190753253138;1495.27990149846;492.545479299481;1072.6140254765;19.052151828642;102.501487358496;134.500287998938;1492.71492475384;61.6321885652315;467.307019962076;1306.21867445796;0;0;0;0;10463.5612212798;229.075628663863
Solid_fuels;0;8067.83051252548;11053.6472373921;35.6512594297419;2321.39331015464;257.466764853003;8.37712217611313;101.230222909941;34.4556035147744;56.3794420318096;9.42118905597798;15.9267237140187;10.7582037535515;2.37957242638627;283.298806664371;19.5605087729239;0;0;0;27.8716945002134;97.1868833572635;0.714623706672844;310.102882493491;24.3165688603087;0;0;0;0;7966.39202769744;435.305381530483
Elec_heating;5.95278493451226;113.7125062539;9339.96801451325;0;1038.53026850564;67.5837765182309;801.950475916877;1373.61148433193;567.956061356177;3064.58421560034;722.585567477224;909.496490488526;438.694639190775;227.430833728144;3335.23503274724;1869.52203249687;4251.78190469378;44.0722664010662;0;413.28741682162;828.868510790469;387.943986673689;13819.0048489785;23877.2936956888;0;0;0;0;68237.0992894693;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17930.9303339;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25134.7419575628;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7772.78948590396;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33792.3758233098;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109864.338310751;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28647.3876093825;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228701.42907777;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90843.5637147839;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40280.8217183994;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204938.734766784;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331115.529415014;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130324.939349649;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40400.8934620335;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33036.6041823768;0
AgriForest_Fish;0;0;0;5153.18741585117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67968.7367861556;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400143.887881631;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453629.868625264;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3342177.63465895;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
