reference_year;2018;2030;2035;2040
current_year;2030;2035;2040;2050
GDP;0.00716989429674597;0.01108260190955;0.01108260190955;0.0150847932902065
GDP_world;0.0159101405833333;0.0201069551;0.0201069551;0.0201069551
Population;0.00197856523676765;0.000871212074141647;0.000871212074141647;0
Labour_force;-0.00343101378550015;-0.001407465115698;0.00140944886580896;-0.00212547781092931
Retired;0.0151453535052022;0.0104585492192479;0.00456640003979292;0.00310928600138372
pM_Crude_oil;0.022845985327026;0.0150010479020912;0.0150010479020912;0.020073293318704
pM_Liquid_fuels;0.022845985327026;0.0150010479020912;0.0150010479020912;0.020073293318704
pM_Gas_fuels;-0.00327554905683292;0.0318978480489966;0.0318978480489966;0.000694078860379088
pM_Solid_fuels;-0.00573037708143587;0.0123356969458599;0.0123356969458599;0.00671161988687419
pM_Elec_heating;0;0;0;0
units;mean_yearly_growth_rate;mean_yearly_growth_rate;mean_yearly_growth_rate;mean_yearly_growth_rate
