2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0.0;31611.1334240042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;643.3180964103052;45802.38091776394
Liquid_fuels;87.0053629535828;0.0;1633.933383048051;170.26809973040997;2486.3136210329426;1077.444435019113;748.9755999586208;170.06814884743454;300.16523611367296;2176.816936795262;28.088655342713185;250.3572602993806;304.60114509156017;135.0627817637749;556.40180968971;1104.097908408176;9286.916715953288;5495.016296381445;12423.887736818488;4399.466123780499;952.5541205032508;16.39627971218535;5340.265463552406;16320.381907654059;0.0;0.0;20251.231;0;37543.038651439936;39409.30391630877
Gas_fuels;22.657856350999875;994.5338653959697;0.0;0.0;7531.562374852584;175.12911872245968;248.25449900213542;874.0574012831505;604.6017478893931;2430.7081010996967;937.2958046540224;353.4951152545361;203.55438031925115;90.25777246456323;3268.2685083712563;736.5363149118436;1430.0323529753355;18.99800184274624;4.343941356572098;234.5077808739378;583.0137529785759;589.4964490086434;4318.536931562654;9376.569315752658;0.0;0.0;5319.473;0;955.8329733982423;36037.115
Solid_fuels;0.0;16.064666238951148;0.0;3739.4373030946786;3990.7523573225185;3195.00033005853;0.0;81.4745595415862;181.7742924236119;251.7842293157736;15.605630640081847;19.272014610498797;8.546165284286209;3.789443589786031;342.5218016145436;31.149901290300452;0.0;0.0;0.0;2.768288675172809;129.2627218927729;0.0;155.23943659300545;26.87919318522422;0.0;0.0;33.236;0;3044.143881615683;8160.8704
Elec_heating;20.179280389150247;234.45252207437727;1106.9388876634182;4.28006629755165;1561.3954910628345;210.55511201500045;934.3753845667918;723.8774346179295;435.6831916133996;3659.972056673902;1054.527787002952;620.5789105738436;450.90877118834044;199.9368483663332;2388.3705078216535;1637.060631998352;2199.914681225116;0.0;0.0;923.9457781116472;1102.2994357729299;381.272474103878;13580.991808166456;22147.972925704213;0.0;0.0;1600.926509433452;0;94252.44873946399;1428.9064318512983
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;66.700926;26628.316390271568;0;21935.07767798079;23129.163072510593
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227.06944749323765;0.0;114.50495;16726.250823753337;0;30894.127447939052;23951.114912035784
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559.6913721957138;0.0;0.0;569.1263590860079;0;6162.64037823791;763.202781730357
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3720.816053156781;0.0;0.0;7457.130974033747;0;30455.607342483356;10247.56
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22743.340055520963;19544.857;0.0;132121.96975248723;0;130721.44111744544;95631.598
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4077.3636259794544;0.0;0.0;11902.592356088191;0;27423.183794350236;18601.795880424106
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62504.48667311342;184.74201494674807;43615.825875034854;166672.69961847903;0;163460.6837192434;165319.17097579184
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9496.762896747949;0.0;24177.49382603101;51865.61291016666;0;78183.52135364109;65012.23198969294
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16709.64058295218;277.9317608190531;11633.717344353943;35844.79976685512;0;34667.24945809419;66655.77814948662
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90454.53771406684;160.74755;0.0;41406.060122840194;0;162271.082819094;47635.86797908779
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91760.61320724628;2811.040519770276;32242.083301196693;74072.86031312264;0;283632.8845171574;115641.4364057156
