2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0.0;39615.65719204085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;806.2181393810547;43450.7955015187
Liquid_fuels;109.03673039514892;0.0;1387.1728973116346;120.16907441044377;2164.754383194417;906.3248693218808;624.8910320155464;178.71996684935957;321.27104286669004;1874.724527689574;30.21237055700838;189.0627558176273;222.93890838174073;98.8530398346541;414.40863705130494;812.3324607236189;9690.149619381773;4474.714699417372;10146.80741630746;3540.0474516704517;819.0766363192579;20.03051689077734;6529.103614016068;23125.571481806714;0.0;0.0;20251.231;0;47049.63055939005;37385.95180017401
Gas_fuels;28.395244734442564;1246.368238333522;0.0;0.0;6557.492395706207;170.2644639426309;194.03829753271535;813.6953155279141;545.8219574756124;2220.05903154005;818.1371010905636;320.8812458946477;173.1890136226304;76.79350628759303;2942.948567832407;628.8759249123367;510.1990502975902;12.856658307037689;5.042947670949508;189.66012001076197;468.2854619019581;756.8034225460772;5558.963561374105;9307.131699657002;0.0;0.0;5319.473;0;811.480816054691;36037.115
Solid_fuels;0.0;20.132536916363;0.0;2639.159773558669;3474.621457516808;2880.5173097819534;0.0;89.22002797059402;146.34045526639088;240.9688846654889;13.343210301237965;16.966475431357757;5.204853607244972;2.307877098283444;308.57423370850506;18.97116083095818;0.0;0.0;0.0;2.270535868979869;111.9987109019063;0.0;200.63092058340678;32.32240620039145;0.0;0.0;33.236;0;2148.4467918839287;8160.8704
Elec_heating;25.289047487035234;293.8202378803349;939.7663575993081;3.0207161893888035;1359.457513559383;165.43829804057702;675.1053491327436;514.8329826118697;294.42903045709517;2726.4383438598147;709.9013168594885;507.7026383059939;359.0998140676953;159.22796286356157;1964.5069951744556;1309.9600047448455;1453.397425275208;0.0;0.0;755.9183781995322;955.0790361422;424.47736608006653;15119.957571117047;16972.48790570622;0.0;0.0;9220.341838720551;0;82062.61664238312;1116.425961690813
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;66.700926;21060.68119922462;0;18451.35188777376;18649.394828194203
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234.93120948588336;0.0;114.50495;13230.642352136363;0;25775.823919002218;19418.838343603376
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380.39715006071873;0.0;0.0;452.7992336475884;0;5243.697419437252;587.1416929371517
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2530.7788734707433;0.0;0.0;5936.647077998481;0;24518.799575503206;10247.56
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24553.293667226375;19544.857;0.0;105233.83196503097;0;105411.51220051225;95631.598
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3818.0017570151344;0.0;0.0;9445.688609653887;0;21222.920415339286;15293.148856374577
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50809.78927659691;148.4574231948503;34366.69288822616;132002.29481026225;0;143905.64403187242;118981.34273943174
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10079.151521684913;0.0;19147.33880800959;41294.414917851274;0;65658.24692236031;56148.58193699223
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17734.358658795565;223.34406734042284;9213.30925329948;28538.948084611726;0;29113.43446329187;57568.049987789746
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92048.64233106106;160.74755;0.0;33015.127683286795;0;146188.28581983375;44630.04078980316
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98090.53329851717;2258.932988781288;25534.08129420774;58970.24124395333;0;239278.6703390557;100174.44124261584
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31119.053430668042;5233.689;0.0;2665.802253900906;0;103366.11324888135;2866.9779053579414
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533.8925285671376;0.0;0.0;32293.149449859626;0;31139.857951778093;0.0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9463.4862540141;5.5922676;0.0;17468.78643904222;0;25136.90070012527;9999.73037225238
