2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;5719.30838960769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.1339308273528;5686.83334715727
Liquid_fuels;15.5960018900971;221.97054910662;0;0;0;1024.33528410158;327.221448169343;35.0443871857251;0;1145.62652996211;0;139.274221539269;0;57.2207441060653;0;470.364712939512;602.278067209384;2528.32110289568;4687.08896052182;2787.57204993669;573.447084134194;0;0;68.6144860766723;0;0;0;0;20132.5274831122;0
Gas_fuels;2.82233769583338;6057.51109327588;51;0;741.416464952901;662.972318244277;180.335836868058;291.443014281393;277.304457018316;2305.34471618174;97.2947936732504;78.6120647182754;42.8069936678817;14.8143190886393;571.505676574819;121.776343449791;422.56372677139;39.0001856882483;104.732601523293;173.474386448112;450.434973838124;113.439519274461;860.120091986867;2781.68531658693;0;0;0;0;197594.444741785;1952.50698915859
Solid_fuels;0;16945.4080214551;1437;0;2173.31607968894;157.028283767031;12.8490309451274;165.733810634338;52.9646959994436;238.76057373112;17.0294472036536;13.3646679701275;0;1.99678200994538;624.778290854463;16.4139034349414;0;0;0;2.64841362101274;254.044492312798;0.0477363815681396;20.7146633757928;13.8339139549632;0;0;0;0;11554.4583220135;63.7371102173764
Elec_heating;2.51360380589466;125.725769176055;1564;0;1551.36628243412;278.241697927128;1084.2901993621;1643.65334606497;479.068072023069;5374.46951527525;1160.99742908728;983.499974178996;397.457207279019;245.936319093427;3234.72767048509;2021.64042403299;5162.86890430478;82.635499501999;0;671.815042875522;1677.60086975601;486.80359333747;17340.4961744878;22768.4548568399;0;0;0;0;87315.2509879051;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30469.4322960234;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42243.9950601078;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6191.3991026975;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28580.3684695238;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129863.303412597;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24341.8371360261;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66857.9993844671;0;0;0;0;177572.052146903;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70534.2248984664;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31275.4852627852;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200325.920830463;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257090.059703729;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140612.210855731;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43589.9604372898;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35644.3668911802;0
AgriForest_Fish;0;0;0;7941.53193019814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103257.124436148;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384367.067571711;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200609.320550609;0;0;0;0;489437.394376698;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3605994.28342063;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
