sector;2030;2050
Oil;   0.2458499873662665924;   0.0676251266159411252
Gas_heating;   0.159431077369232066 ;   0.0928668636020643229
Coal_lignite;   0.0003368602710640538;   0.0001493409677758016
Electricity;   0.2231233630778358124;   0.2511784185464100982
Steel_Iron;   0.0021212273974266348;   0.0029845390055533217
NonFerrousMetals;   0.0036391204926620626;   0.0051119844237800709
Cement;   0.0051861344746183414;   0.0072739124900549606
OthMin;   0.0346522155626142192;   0.0486492440077046853
ChemicalPharma;   0.3179131721776595754;   0.2169557937363899569
Paper;   0.0362483601625460741;   0.0141976073514999586
Auto_transport;   1.2304405607880499751;   1.8283562792675205344
LandTransp;   0.4208261611904263177;   0.4442036149927280353
NavalTransp;   0.0069171459230546262;   0.0079853779132109549
AirTransp;   0.156594388248152527 ;   0.2018416237092891252
AgriForest_Fish;   0.3764137438427671012;   0.3540446925772031683
Food_industry;   1.3246588313593585795;   1.5211921800089751589
Construction;   0.1821358959653817389;   0.1238245252406488667
ManufacturedGoods;   1.5576259779208252   ;   1.073367889458538782 
Compo;   10.277524951566444855;   18.170103836823628285
