sector;2030;2050
Oil;12827.825;1070.9169
Gas_heating;10062.807;8000.5263
Coal_lignite;21.503035;7.6469795
Electricity;15958.247;14212.526
Steel_Iron;155.1695;233.8125
NonFerrousMetals;265.6485;389.6643
Cement;354.6647;487.2367
OthMin;2558.209;3690.5909
ChemicalPharma;27022.716;39607.08
Paper;3846.8616;5601.7936
Auto_transport;62417.908;113055.3
LandTransp;31098.907;45774.593
NavalTransp;470.7197;721.5868
AirTransp;9872.64;14971.836
AgriForest_Fish;28737.396;40546.02
Food_industry;96901.522;137997.05
Construction;13915.06;19159.306
ManufacturedGoods;135583.42;217438.11
Compo;726409.24;990761.61
