sector;2030;2050
Oil;0.180735477011139;0.0212651512602352
Natural_gas;0.103175012776933;0.0896355087084775
Coal_lignite;0.000269794829181643;0.000127698888834902
Elec_heating;0.244418930840587;0.249785500118189
Steel_Iron;0.00223996452769192;0.00314940160024055
NonFerrousMetals;0.00383605216335551;0.00538948019216819
Cement;0.00549237489625893;0.00769760797699608
OthMin;0.0365559155333191;0.0513230818426053
ChemicalPharma;0.305848224987309;0.219040473009362
Paper;0.0291914263144272;0.00793321127254554
Auto_transport;1.25694849764674;1.49068490941429
LandTransp;0.420929454650404;0.484939090463191
NavalTransp;0.00973212834947368;0.0159273303431162
AirTransp;0.153418553134953;0.188626357376577
AgriForest_Fish;0.346252169846043;0.31896693357095
Food_industry;1.18475902337478;0.998117133314815
Construction;0.183502216330696;0.111045812272775
ManufacturedGoods;1.91783307664475;2.69477549772799
Compo;11.136675842949;18.4475615479836
