2023;Coal;COilFFuelExDies;NaturalGas;Allbiofuel;Diesel;Electricity;PlantedForest;Cattle;RestAgri;Cement;IronSteel;NonFerrousMetals;Chemical;BovineMeat;RestFoodBeve;PaperPulp;RestIndus;Transp;RestComp;C;G;I;X;Tot_uses;Y;M
Coal;0;0;0;0;0;3972.6;0;0;0;117.2850217;13471.66265;1023.516193;67.95920353;4.363238306;20.23186571;48.51898763;272.9709942;0;0;0;0;0;0;18999.10816;3059.033502;15940.07465
COilFFuelExDies;0;53776.19349;0.000349313;0;39777.76356;1619.232644;2.233068513;6.062133759;35.45314492;3323.555117;318.9900445;2078.258145;2803.109917;75.08882516;348.1787883;412.7277294;1818.283671;7746.061599;778.2116356;26082.53683;0;0;125379.656;266381.5967;242075.3609;24306.23583
NaturalGas;0;16695.8545;3399.664584;0;1609.834398;5991.95277;0;0;0;1.702608828;499.012711;270.2049942;865.7999233;61.61134989;285.6851882;359.162547;1788.655629;662.9133856;83.70181169;278.6452729;0;0;0;32854.40167;28645.79584;4208.605831
Allbiofuel;0;0;0;1968.795087;0;2485.080981;201.7408215;547.6678558;3202.923036;295.4488134;3471.122306;13.02723472;64.57765529;404.3535826;1874.943977;9996.59535;3216.544824;4916.050529;175.5397842;15831.56681;0;0;0;48665.97865;48665.97865;0
Diesel;0;0;0;0;0;0;334.1357404;907.0816859;5304.881044;54.81611392;37.25303544;9.750392898;17.50519208;42.50355131;197.0843859;194.5682307;557.1106515;37213.92295;31.53974845;0;0;0;0;44902.15272;35841.14208;9061.010639
Electricity;0;1397.457524;0.000405865;679.8459627;149.8011298;8198.373323;148.4412031;402.9748407;2356.715638;567.8925062;2449.757164;2816.389693;1845.840546;444.9221932;2063.056251;2252.86016;6445.656885;224.7108577;13965.84482;14319.13508;0;0;0;60729.67617;58810.22377;1919.452408
PlantedForest;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296856.935;0
Cattle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9367.985704;0
RestAgri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;396428.5163;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66454.73325;0
IronSteel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57463.71777;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23273.70715;0
Chemical;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273714.7435;0
BovineMeat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12913.40577;0
RestFoodBeve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1026379.326;0
PaperPulp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39101.039;0
RestIndus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1896324.228;0
Transp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510754.6511;0
RestComp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6458723.344;0
1 ktoe / ktons;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
