current_year;2030;2050
Oil;625.980173035328;506.5598413842827
Natural_gas;586.1151992426197;1388.448042000172
Coal_lignite;8.051125510356249;2.246682037335369
Elec_heating;8497.39967739797;12389.83110679011
Steel_Iron;1013.1705272128506;737.289488652946
NonFerrousMetals;1162.973832776269;1150.9707412900232
Cement;451.7884857883443;539.0108361732204
OthMin;905.4637400896157;802.3843862385687
ChemicalPharma;4997.0695324103135;4530.960216588052
Paper;1268.7678254967102;1269.4329944187975
Auto_transport;9273.150000572761;11075.716124431478
LandTransp;11719.074871117618;11974.395974764957
NavalTransp;3775.625579254084;3169.1922596568866
AirTransp;3499.819317318428;3599.8976296468813
AgriForest_Fish;17055.062964991546;18170.082286305584
Food_industry;6573.038319847368;6457.579407829159
Construction;14154.93179425475;17174.16114801207
ManufacturedGoods;14294.195227083266;12591.212518099392
Compo;400976.27977280965;613867.6017125444
