2040;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;18830.3155831529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443.045160693296;18723.3943863472
Liquid_fuels;51.3484528932916;730.818344651304;0;0;0;1035.80032748388;365.381637661165;62.4349053633493;21.6744561843503;1572.98608915187;0;141.184885327574;0;58.0057393657405;0;476.81751385541;2638.09922005296;3076.60476865647;5824.14702793208;2857.18232947168;599.677704785586;0.489981776258388;160.887886408117;5627.68210595531;0;0;0;0;34285.2186889129;0
Gas_fuels;15.6041647410916;2005.06190646592;54;0;856.835378621795;587.264345276601;202.152771730825;346.843313673374;369.979839167327;1930.51227070517;279.531512501107;183.724334442714;62.5859728494239;34.6225598390815;1225.28960980116;284.603613088652;384.159590962709;18.7732325800591;40.4378906827862;169.633693011976;437.755672734261;342.443335499699;2596.47074594579;4104.96372836444;0;0;0;0;109481.208910283;69251.7402644245
Solid_fuels;0;21028.8611207274;1061;60.6474605143523;2185.11391094985;993.981475335559;8.42141826449905;189.811394239203;48.119470933921;217.779183527427;19.4097738381384;13.3234368060471;0;1.9906217636251;534.120867516359;16.3632651140165;0;0;0;2.33571494821356;203.05026199186;0.0572836578817675;24.8575960509514;19.5877780447675;0;0;0;0;11473.2007747906;1325.9043821066
Elec_heating;13.8972341753857;214.108014736284;714;0;1394.54151691722;255.063509081874;949.029240360143;1880.47692248417;454.585176833164;4784.33128623158;903.578897437495;835.321323756011;357.715450670439;208.882416897159;2763.38699776483;1717.05073665264;4228.41690324658;47.0104174944706;0;661.528546358628;1402.85954403211;478.058544864578;17028.987628402;23007.7636839023;0;0;0;0;81677.3644487785;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26278.3669449731;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36777.3964880511;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5584.94946184231;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25780.9116898276;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111435.277604471;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21060.5349004195;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56165.8035042812;0;0;0;0;155187.443008916;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61642.7296653266;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27332.9193874461;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173107.435661861;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224681.465951776;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120164.368183259;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37251.1037498324;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30460.9592631006;0
AgriForest_Fish;0;0;0;7872.50809442515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91065.5371734694;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364508.768992337;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246223.68763694;0;0;0;0;418263.356380041;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3081610.21082487;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
