2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0.0;33096.1174216727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;787.576442419647;32140.8607569857
Liquid_fuels;90.2499174202932;1666.5467252117;0.0;0.0;0.0;1010.934520271479;543.2806537855557;244.57489020502993;535.4982727029571;2006.5932719470559;50.87369810324699;252.90948035626053;221.26167719905078;103.90773322960665;431.18877539454655;801.965843845419;6403.52512380617;3821.26654431387;8701.51529257478;2612.50226369505;654.473709062645;2.96251523655736;972.756208406841;13429.4155685691;0;0;0.0;0;41113.2332228062;9834.27762187884
Gas_fuels;27.7386452759982;623.043466218957;720.137124025988;0.0;3017.93187381965;192.95851469768965;175.725710027154;865.9174571685011;533.4728836097418;2427.487893149809;718.1129366854914;342.8371202165989;148.6141608733318;63.842276101291276;2757.558198595821;556.6181596044072;507.269394337264;2.14336708072223;13.2564222792448;162.582129868825;653.307168431004;477.358050001537;3619.41986799684;5586.63926462181;0;0;0.0;0;2445.53996921919;18870.5506594208
Solid_fuels;0.0;3712.06496355993;2827.07866607135;115.060800007747;2409.21927452221;3676.806000228272;0.40671558777656697;158.96244599432612;132.37272497128706;351.352356397855;17.25858038731893;18.795892942817755;5.793656862841579;2.8082479095602966;283.0997468246644;22.33725988107906;0.0;0.0;0.0;8.4804346718591;95.5084521158615;0.833819767960504;361.826666412258;37.0330268088981;0;0;0.0;0;5373.99600743854;1284.03336415364
Elec_heating;24.7043308952874;256.748332994342;1041.15959512113;0.0;828.605553078851;156.2368852512663;382.2695366570268;408.7500021179466;242.4687119135918;2260.710860885352;559.0779382866507;602.6756725483326;347.46569821760346;153.3691045678886;2084.404809079166;1302.2576467410888;1509.15933718629;6.61083996015992;0.0;613.168097646052;814.553803792883;388.569626704757;13841.2908565467;19141.5765381091;0;0;-4393.44861709597;0;54661.6097165763;0.0
Steel_Iron;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;20581.0246391529;0.0
NonFerrousMetals;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;26381.5744604631;0.0
Cement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;5416.21034584835;0.0
OthMin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;25001.9882138352;0.0
ChemicalPharma;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;99572.2452991991;0.0
