sector;2030;2050
Oil;0.0;-0.152921978
Gas_heating;0.0;-0.116782201
Coal_lignite;0.0;0.0
Electricity;-0.02756963759831066;-0.1105023255485007
Steel_Iron;-0.005419825163851089;-0.005344406047301131
NonFerrousMetals;0.0008455178738446811;0.001214731232277888
Cement;-0.1615799657352457;-0.19003955472206946
OthMin;-0.03854903375213026;-0.04454982487288428
ChemicalPharma;-0.02083613707685905;-0.018706986605017017
Paper;0.016405464147217552;0.01844830596097613
Auto_transport;0.0036506581986790465;0.004896971074367595
LandTransp;0.005436233986194194;0.0143592109608226
NavalTransp;-0.009062940396240782;-0.006208192399817625
AirTransp;0.00467255608957684;0.010119562125069148
AgriForest_Fish;0.009273351761081683;0.015007798101260628
Food_industry;-0.008420434230686946;-0.00789159011278251
Construction;0;0
ManufacturedGoods;-0.030530032306793076;-0.03425067795402248
Compo;0.010700597686087221;0.01614280598699347
