2050;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0.0;32154.58334394346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;654.3778443573426;36508.7800342119
Liquid_fuels;88.5011352467555;0.0;1717.0500432201725;169.5368488687324;1642.0533343368008;1023.0530565487486;946.5232064428554;160.69243462459056;550.2806042786747;2670.8655127669795;38.654101958553724;247.48547268995102;316.74228703563364;140.4462690919742;630.9398414214764;1150.4886557939572;9647.06259088649;5721.761798251397;12346.735011481109;4601.982841557562;912.2092624239351;16.24102342919772;5287.964933229327;15791.176120110882;0;0;0;0;38188.46825612183;2524.65097693041
Gas_fuels;23.047383991618915;1011.6316183387953;0.0;0.0;4974.121931268791;165.6324835937475;303.47638557522515;827.7710116854014;1108.464714725186;3399.3190372303397;1291.1535102029184;351.2735193064196;212.6855345273551;94.30660520184598;3729.9227233768065;770.5270670942173;1488.9524162510331;19.62323103827845;4.310074600913674;244.67542074392503;555.4721334247766;593.7469805523145;4343.665192725585;4651.985378428792;0;0;0;0;1004.4553011231627;205784.042732308
Solid_fuels;0.0;16.34084556679453;0.0;3723.3775317434574;2635.6402343689147;3014.1851729140712;0.0;77.00310666218896;335.4957982116599;325.85184736864323;21.426254382262275;19.119508666712164;8.827079111831551;3.914003210114374;391.1040293333394;32.17380355617487;0.0;0.0;0.0;2.880029440587354;123.93586851064931;0.0;155.4665488936766;27.050174359878678;0;0;0;0;3031.070188774648;4517.27011192214
Elec_heating;20.526197032878944;238.4831654126552;1163.2478316581814;4.261684685417155;1031.2032442846048;199.47690671318452;1143.1021001495183;685.245174581216;798.8003888093688;4517.657126305924;1452.207623257775;616.6029028149819;471.58482260579854;209.1047883604305;2726.50920497362;1723.2562775806402;2113.273658461686;0.0;0.0;968.7898318091743;1056.8742165637075;383.6929954779581;13667.211200295767;21892.743152423303;0;0;0;0;62247.79786942037;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;20827.754578076587;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308.6896114548072;0;0;0;0;39042.671849247236;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465.0074926686674;0;0;0;0;5843.4148723744065;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3092.223445297208;0;0;0;0;56211.07450978636;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34350.25048663932;0;0;0;0;143094.87636606133;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2460.2311869669306;0;0;0;0;38115.361376992136;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56643.05078007267;0;0;0;0;162167.16426388602;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12937.031161540024;0;0;0;0;81852.77005230819;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22762.823845355982;0;0;0;0;36294.22606081223;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119582.65395164526;0;0;0;0;185287.10883709465;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126274.44046421905;0;0;0;0;297850.8237624655;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30373.94712773489;0;0;0;0;122731.873869782;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;652.9738928501199;0;0;0;0;39074.21844903227;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13182.614178300199;0;0;0;0;33017.459705082576;0
AgriForest_Fish;0;0;0;2676.82579282972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38616.5768420109;0;0;0;0;112501.15002294353;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8409.703486778984;0;0;0;0;399922.1313670517;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308540.23847279645;0;0;0;0;456316.5781219704;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588846.9015309238;0;0;0;0;3352101.182408167;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
