2.02472844325429E-07;4.34154075124132E-07;4.09344283390121E-07;2.11357575465197E-07;5.66690553878347E-07;0;1.30461206403834E-07;1.26769764744256E-07;1.26769764744256E-07;5.22174764282142E-08;4.83630579754166E-07;4.83630579754166E-07;7.07979471760046E-08;0;6.33116968294444E-08
3.03729588525553E-08;1.88474958035917E-07;6.88412669725891E-10;3.79516800966239E-09;2.28660436745816E-10;0;5.31367268557839E-10;2.03846113861554E-10;2.03846113861554E-10;1.49982224606369E-11;0.000000005;0.000000005;1.28952231255874E-09;0;2.09301971626494E-10
1.88347039459471E-16;9.71297868473771E-14;1.11202780887387E-15;1.94441792088791E-09;2.1155671401649E-10;0;0.000000001;2.78580433287624E-10;2.78580433287624E-10;7.63577014361808E-10;2.09186455476457E-09;2.09186455476457E-09;1.81227038163079E-10;0;2.56497745397396E-10
2.93586675959064E-19;2.93302881605758E-13;6.82134819616808E-17;4.4248582830724E-12;1.34908317245805E-10;0;5.22451114960457E-10;1.29089785025043E-11;1.29089785025043E-11;7.79317888892517E-12;1.43928712369162E-09;1.43928712369162E-09;6.85693184736172E-10;0;5.05045577543507E-10
3.11367420388111E-16;1.85959328620652E-12;1.52145894442223E-08;2.29263699857859E-09;1.3393715347226E-08;0;6.39578246117236E-09;7.82659626877312E-09;7.82659626877312E-09;4.06335194111289E-09;0.000000005;0.000000005;4.33492858310661E-09;0;0.000000003
3.08647034016763E-17;4.28082164067936E-14;2.72251565360344E-18;1.2305977930721E-09;5.77559261410756E-12;0;1.92935487536572E-09;2.3441771496551E-09;2.3441771496551E-09;2.6714250121798E-09;1.87124727310881E-09;1.87124727310881E-09;7.32672621483327E-11;0;1.18199531666782E-09
4.50353825179829E-19;4.75921322257346E-13;1.61851263775913E-14;3.19895929024168E-11;0.000000002;0;5.00767174211366E-10;5.40102295884514E-11;5.40102295884514E-11;2.50478225440567E-11;8.51534193457819E-09;8.51534193457819E-09;2.35270806418104E-10;0;2.335651814077E-10
3.99302620536052E-08;1.2555348692697E-07;8.44048602248939E-08;2.62080928542308E-07;1.06814015175555E-08;0;1.33701557636518E-08;1.63540116927849E-08;1.63540116927849E-08;1.56960172997928E-10;4.88646946543284E-08;4.88646946543284E-08;1.26312509966911E-09;0;4.26981031556042E-09
1.27989389574783E-14;2.57325474875715E-10;5.57012901214081E-12;1.1613422397358E-08;9.47000135874292E-09;0;5.28281987019694E-09;1.10720004754568E-09;1.10720004754568E-09;4.83613473780874E-10;0.000000008;0.000000008;1.15282326456343E-08;0;1.20194692288147E-09
6.68316096964479E-09;0.000000003;1.52104797064681E-10;9.47122621290101E-09;5.03809442028615E-08;0;9.257646075724E-09;1.91756312497822E-09;1.91756312497822E-09;0.000000004;1.55643512265822E-08;1.55643512265822E-08;4.89993531407382E-09;0;2.81525008129605E-09
2.95176016032998E-13;2.68714271521111E-09;7.46345060448065E-08;0.000000086;2.14908806578913E-08;0;2.58359306648644E-08;1.01546688910833E-08;1.01546688910833E-08;2.78384245159754E-09;1.5190880543439E-07;1.5190880543439E-07;4.33880194488628E-09;0;1.39393912315315E-08
6.20037973980005E-18;1.20077453904383E-11;1.89880425940572E-11;5.7675066352002E-09;3.49495425023752E-08;0;9.07482962425796E-09;5.55007142406833E-09;5.55007142406833E-09;1.86017856035861E-08;8.36875901419228E-08;8.36875901419228E-08;1.34046032161039E-08;0;2.24554750813972E-09
1.16542837180263E-11;5.43214516776599E-13;1.49421606016425E-12;0.000000008;5.90215633074819E-09;0;0.000000008;5.71337012240162E-09;5.71337012240162E-09;4.42142093416191E-09;4.87423882134857E-08;4.87423882134857E-08;5.37201677124681E-09;0;3.70366539563736E-09
2.07687824596871E-14;1.23067891027306E-10;1.0026226773128E-11;1.0239908372541E-08;6.51854667873504E-09;0;7.33895526328763E-09;8.95795584234764E-10;8.95795584234764E-10;1.74286745630511E-09;2.09060277758757E-08;2.09060277758757E-08;8.44785291730695E-09;0;2.39305470527924E-09
5.96862857839781E-12;1.71968506639916E-08;4.31717904455522E-08;7.85145506536116E-08;8.40763787147952E-08;0;6.73594247253396E-08;1.37823686071282E-07;1.37823686071282E-07;8.23005197782776E-09;5.29138706247598E-08;5.29138706247598E-08;6.9232583478812E-09;0;6.56819211907974E-08
5.21370372444088E-14;2.73742317093143E-09;2.15911055591704E-09;1.12345899360532E-08;2.49396753446221E-07;0;2.93700463574293E-08;1.01630111487184E-08;1.01630111487184E-08;2.72609233162312E-08;2.80804846807312E-08;2.80804846807312E-08;1.05507444073077E-08;0;0.000000008
