9.05893375243597E-08;3.37593720112396E-07;2.64631330136221E-07;1.13776548655679E-07;0.000000641;0;1.3145279967807E-07;1.17620312409052E-07;1.17620312409052E-07;5.26143645135774E-08;3.93554803511882E-07;3.93554803511882E-07;4.62532106705591E-08;0;4.9411496167379E-08
3.03729588525553E-08;0.000000158;5.31180427912863E-10;1.59617180073287E-09;1.29295544494873E-10;0;3.09232566051929E-10;1.16933987941225E-10;1.16933987941225E-10;8.72831108003333E-12;3.86711665726734E-09;3.86711665726734E-09;8.32612029991509E-10;0;1.37217302298621E-10
1.88347039459471E-16;8.14279510390024E-14;8.5804261505504E-16;8.17783309265668E-10;1.19624281837242E-10;0;5.66525625255133E-10;1.59804474118357E-10;1.59804474118357E-10;4.44368506494996E-10;1.62362828751772E-09;1.62362828751772E-09;1.17013727226558E-10;0;1.68158610239551E-10
2.93586675959064E-19;2.45888037626605E-13;5.26336427716523E-17;1.86100694243249E-12;7.62836133063697E-11;0;3.04043753681693E-10;7.40508763179354E-12;7.40508763179354E-12;4.53529008676931E-12;1.11712170014216E-09;1.11712170014216E-09;4.42734793290767E-10;0;3.31105298004735E-10
3.11367420388111E-16;1.55897460476895E-12;1.17396040004878E-08;0.000000001;7.5734470871932E-09;0;3.72206633605052E-09;4.48963728754293E-09;4.48963728754293E-09;2.36469354036935E-09;3.88537870708692E-09;3.88537870708692E-09;2.79895404080818E-09;0;0.000000002
3.08647034016763E-17;4.28082164067936E-14;2.07874362824102E-18;5.22678971361492E-10;1.17322309610922E-12;0;9.343828326667E-10;1.5754214318168E-09;1.5754214318168E-09;1.29376596395419E-09;1.40524373229365E-09;1.40524373229365E-09;3.07291439170167E-11;0;5.41994300697541E-10
4.50353825179829E-19;3.98984692389809E-13;1.24884720069082E-14;1.34541833135615E-11;1.14887766468849E-09;0;2.9142464626441E-10;3.09823494584163E-11;3.09823494584163E-11;1.45767398513913E-11;6.60929504798794E-09;6.60929504798794E-09;1.51908425175538E-10;0;1.53124138557306E-10
1.76659517568548E-08;9.92431901688872E-08;5.8875718870313E-08;1.00771031278159E-07;1.4097669180721E-08;0;1.18898677882193E-08;1.23119315534192E-08;1.23119315534192E-08;1.39582196195122E-10;3.97774731776824E-08;3.97774731776824E-08;8.24331218829708E-10;0;3.07364387972494E-09
1.27989389574783E-14;2.1572667715407E-10;4.29792135199503E-12;4.88437331192389E-09;5.35479158297488E-09;0;3.07437066811596E-09;6.35132623112759E-10;6.35132623112759E-10;2.81441941052244E-10;6.20820885940302E-09;6.20820885940302E-09;7.44348902831311E-09;0;7.87990256289813E-10
6.68316096964479E-09;2.5354974702886E-09;1.17364329196014E-10;0.000000004;2.84877948523992E-08;0;5.38754609286796E-09;1.09998811890537E-09;1.09998811890537E-09;2.35124313739428E-09;1.20804766593428E-08;1.20804766593428E-08;3.16376463512509E-09;0;1.84566355705804E-09
1.35146818111071E-13;2.26047416138135E-09;5.72934438735017E-08;3.19199733314039E-08;3.61668888777025E-09;0;1.33685518280407E-08;6.76475118663654E-09;6.76475118663654E-09;1.44047228559463E-09;1.06188718381013E-07;1.06188718381013E-07;2.50358294607774E-09;0;0.000000007
6.20037973980005E-18;1.00665937348118E-11;1.46512070940749E-11;2.42569800024879E-09;1.97621424676738E-08;0;5.28115489463555E-09;3.18373489040718E-09;3.18373489040718E-09;1.08254276010579E-08;0.000000065;0.000000065;8.65501417563298E-09;0;1.47216946336362E-09
1.16542837180263E-11;4.5539938376746E-13;1.15293974259415E-12;3.38039420642982E-09;3.33736140514004E-09;0;4.66830934982723E-09;3.27740931794467E-09;3.27740931794467E-09;2.57307407130551E-09;3.78320480283161E-08;3.78320480283161E-08;3.46857572412302E-09;0;2.42810409408385E-09
2.07687824596871E-14;1.031729455022E-10;7.73625422934492E-12;4.30670076916891E-09;3.68589798102761E-09;0;4.27095175501898E-09;5.1386287459889E-10;5.1386287459889E-10;0.000000001;1.62264894250589E-08;1.62264894250589E-08;5.45456553798732E-09;0;1.56887442750621E-09
2.24532308385655E-12;1.38964383514249E-08;3.15039554937114E-08;3.26006415387691E-08;0.000000028;0;3.88456332922777E-08;1.1526264826951E-07;1.1526264826951E-07;4.74620414902111E-09;3.95459964824079E-08;3.95459964824079E-08;2.30838730039998E-09;0;2.21060987704727E-08
5.21370372444088E-14;2.29489600637021E-09;1.66597350606556E-09;4.7250439514325E-09;0.000000141;0;1.70920855264975E-08;5.82989491728994E-09;5.82989491728994E-09;1.58646679403164E-08;2.17950388570804E-08;2.17950388570804E-08;6.81234952922912E-09;0;5.22617232861118E-09
