2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;0.828859598685206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;789.756655172414;41928.5429910979
Liquid_fuels;0.147905094365042;0.0320954461435053;0;0;0.0239085247445791;0.0720182414509318;0.0212358030569694;0.0437459613088849;0.0175323316827542;0.0203511789528105;0.00138185584371379;0.00129122047400939;0.00268605811733021;0.00301199136243576;0.0017339243573486;0.00301199138887944;0.0743768981389191;0.113885985008098;0.349550904696579;0.0368458273543752;0.00164992105675834;0.0000293067447610482;0.00130612010415675;19246.255143775;0;0;0;0;51803.5015292804;10504.6150297426
Gas_fuels;0.0352202577197175;0.0264905062267887;0.127272727272727;0;0.0276924275320433;0.0101725682781719;0.00707493269416221;0.120927778243648;0.0191437255883993;0.0253071921121029;0.0382049356846994;0.00191209554726852;0.00207580412632932;0.00204584458439359;0.018137528009687;0.0020458446144486;0.00476876483809407;0.0000469308091630328;0.000516340088121655;0.00249079974071136;0.000950952066159544;0.00191599730074044;0.00197179482226922;7850.02899485628;0;0;0;0;4584.88752615385;204712.250843077
Solid_fuels;0;0.0631826583767434;0.101298701298701;0.0536655486344034;0.0362953412083064;0.170016866760515;0.0000148601225957355;0.0286856838332663;0.00280554827014075;0.00332775356997238;0.00116676382543172;0.000207411993050716;0.0000794330004888449;0.000175944989302573;0.0020874294867055;0.00017594498547492;0;0;0;0.0000256487253104793;0.00023300533212065;1.05694506100621E-06;0.000062251943022092;39.862250252324;0;0;0;0;4280.50851925588;4815.1120973236
Elec_heating;0.0313675340762975;0.0062449073660283;0.0012987012987013;0;0.0162811191141793;0.00832877358325128;0.0246794591890692;0.0814445895853542;0.0103326381400675;0.0241446119731536;0.0348214777783822;0.00375745115564606;0.0051312743998119;0.00533472720668227;0.0146850812030152;0.00533472740322531;0.0120351552782347;0.000213972606040814;0;0.00817279092315469;0.00198721046572152;0.00103429651959431;0.00500063229973832;18417.3170604092;0;0;0;0;52224.817647233;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20151.2764563817;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27019.4012265579;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5072.76129669953;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23416.5791306275;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86042.5522393825;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18175.8399955221;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64437.6263289008;0;0;0;0;150810.647460278;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59904.202246007;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26562.0412958508;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134420.270752826;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218344.710728721;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34026;0;0;0;0;105200.093352151;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32612.1599206229;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8756;0;0;0;0;26667.6037707549;0
AgriForest_Fish;0;0;0;2745.76322420671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74923.8928271892;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412207.885464211;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228915.949664424;0;0;0;0;366176.30336024;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2697852.00683879;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
