current_year;2030;2050
Crude_oil;0.0999285046744549;0.148636379310538
Liquid_fuels;0.0153540837839788;0.0228380823741543
Gas_fuels;0.745905869352419;0.812027630251589
Solid_fuels;0.00621870802192423;0.00515843011478289
Elec_heating;0.145334441527516;0.17162779067445
Steel_Iron;0.0577046064193847;0.0589792461984785
NonFerrousMetals;0.0488962800542199;0.0500853051635874
Cement;0.091284715110397;0.100900925243964
OthMin;0.0470943068704228;0.0479690976248517
ChemicalPharma;0.0520351075862641;0.0506513108318935
Paper;0.0741953611883655;0.0732634572024537
Auto_indus;0.0677434083816323;0.0750551683728971
OthEquip;0.0296183786644851;0.0301420082542077
Electronics;0.185204608056059;0.188478879549096
Food_industry;0.0469427412441435;0.046924996952266
OthManuf;0.0425769916107864;0.0433684440775498
LandTransp;0.147338408355052;0.171891824451623
NavalTransp;0.114525163299832;0.118246873314609
AirTransp;0.129788769968426;0.12592777028651
AgriForest_Fish;0.168948308039828;0.159733143729879
Construction;0.0378495408911373;0.042975735005905
Property_business;0.250462164001808;0.25799299420496
Compo;0.112198581289478;0.114091987073146
