2030;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0.0;33096.1174216727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;787.576442419647;32140.8607569857
Liquid_fuels;90.2499174202932;1666.5467252117;0.0;0.0;0.0;1010.934520271479;568.7606626707294;259.658226411995;568.8317905173036;2144.6654976879977;54.25792640240703;252.90948035626053;228.0801686187439;103.90773322960665;452.10424387785014;818.1387173875471;6403.52512380617;3821.26654431387;8701.51529257478;2612.50226369505;654.473709062645;2.96251523655736;972.756208406841;13429.4155685691;0;0;0.0;0;41113.2332228062;9834.27762187884
Gas_fuels;27.7386452759982;623.043466218957;720.137124025988;0.0;3017.93187381965;200.02184960903398;183.13683197612102;865.9174571685011;564.8332888852066;2544.924128582857;759.7721531653507;364.99350378920946;154.26956444349548;66.80064196077139;2870.711317511098;566.6230296855158;507.269394337264;2.14336708072223;13.2564222792448;162.582129868825;653.307168431004;477.358050001537;3619.41986799684;5586.63926462181;0;0;0.0;0;2445.53996921919;18870.5506594208
Solid_fuels;0.0;3712.06496355993;2827.07866607135;115.060800007747;2409.21927452221;3824.5880634073546;0.40671558777656697;167.11832211971898;137.75170379198335;365.68905854955085;18.050452301908297;18.795892942817755;6.02258718782569;2.8082479095602966;295.3108531564534;22.836875174657273;0.0;0.0;0.0;8.4804346718591;95.5084521158615;0.833819767960504;361.826666412258;37.0330268088981;0;0;0.0;0;5373.99600743854;1284.03336415364
Elec_heating;24.7043308952874;256.748332994342;1041.15959512113;0.0;828.605553078851;162.31273143826394;395.8655184483021;436.1433581145832;259.92263747056177;2423.284033651375;595.3245264310352;642.8731339126991;360.55381088427936;160.2050839757272;2178.0102172951647;1322.2290717896983;1509.15933718629;6.61083996015992;0.0;613.168097646052;814.553803792883;388.569626704757;13841.2908565467;19141.5765381091;0;0;-4393.44861709597;0;54661.6097165763;0.0
Steel_Iron;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;20581.0246391529;0.0
NonFerrousMetals;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;26381.5744604631;0.0
Cement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;5416.21034584835;0.0
OthMin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;25001.9882138352;0.0
ChemicalPharma;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;99572.2452991991;0.0
Paper;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;20417.9745063559;0.0
Auto_indus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45957.4910056337;0;0;0.0;0;159362.999413236;0.0
