;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10
PrimEnergy;0.089369078288642;0.082784077574745;0.088128798049367;0.089605746348666;0.089477890089623;0.094551685622741;0.099780685761747;0.106032448938118;0.120603147036468;0.139666442289884
FinEnHTr;0.054118622005073;0.067625201417791;0.080218173748013;0.093453104354826;0.098300799612707;0.111931235855199;0.115009971562106;0.117227184260654;0.13028396371236;0.131831743471273
FinEnHRes;0.073970192670109;0.088198684133056;0.092691734355104;0.096377732713512;0.096946340091845;0.095704162136554;0.105633491971026;0.110010723082056;0.110775842612646;0.129691096234091
Comp;0.06578624647892;0.067022093025771;0.07451591848555;0.085264000377871;0.090448680944742;0.099714488297694;0.108622210369208;0.118827930641956;0.130084700785615;0.159713730592675
