2040;Crude_oil;Liquid_fuels;Gas_fuels;Solid_fuels;Elec_heating;Steel_Iron;NonFerrousMetals;Cement;OthMin;ChemicalPharma;Paper;Auto_indus;OthEquip;Electronics;Food_industry;OthManuf;LandTransp;NavalTransp;AirTransp;AgriForest_Fish;Construction;Property_business;Compo;C;G;I;X;Tot_uses;Y;M
Crude_oil;0;39826.7241015936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;762.071458773381;39603.543229883
Liquid_fuels;108.563689130435;1549.49139173448;0;0;1248.618345;1229.10083268637;621.809857618135;182.964602517214;237.474311941343;1490.99044753872;13.8851432163112;162.626052203338;106.149056047721;66.814832028934;125.052057325534;549.229825273454;6000.99764254977;3681.71745213818;9950.45618164794;2491.10195949829;735.715017156544;4.51401650306749;1482.19915429448;12681.6506186168;0;0;0;0;47529.3426902824;3978.90899580553
Gas_fuels;26.8403531788396;1259.0763484921;61;0;1386.6812495614;211.181256451049;210.972496716336;268.843726095039;383.337302705615;2026.28465987012;714.830111685287;279.752062363234;117.511404705523;52.7188330748728;2318.8114102425;433.358204611723;1061.20213965896;2.77814094341128;15.6581531162046;230.100401587924;420.892252094019;711.521008958333;5394.88812708333;6269.63563388805;0;0;0;0;6371.20734153846;198281.499507692
Solid_fuels;0;2515.74725961385;43;227.664803851175;1717.04351856287;3420.92319848462;0.434317284132075;134.30797666279;43.273799545967;240.990311349744;24.4671817517194;34.4400881527401;7.98366893882344;5.1456084504334;252.596201901195;42.2978170870752;0;0;0;1.90800021764035;103.128371216677;0.344025098039216;149.285803921569;44.0662741035857;0;0;0;0;4227.18162826371;4705.90336934306
Elec_heating;23.9043024516478;296.816342269028;3.6;0;828.860882956059;172.279869186127;693.382872808589;364.22913402962;234.836613813056;2054.53115254855;718.469019948373;587.879807911884;310.641943062015;147.006608869403;1851.55065434299;1208.42055449928;1911.28350632083;12.2116904819621;0;500.898628151989;879.541194223122;397.203219906103;14148.8292394366;21955.0639134266;0;0;0;0;53564.3036236944;0
Steel_Iron;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18927.4732805229;0
NonFerrousMetals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26186.5871857026;0
Cement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5427.16725829898;0
OthMin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25052.5668617197;0
ChemicalPharma;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87739.9677982581;0
Paper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19731.888865168;0
Auto_indus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72235.7926954649;0;0;0;0;169839.165844341;0
OthEquip;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67462.6089826469;0
Electronics;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29913.5042039951;0
Food_industry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143952.897954791;0
OthManuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245894.332802049;0
LandTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119629.096440869;0
NavalTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37085.1688432411;0
AirTransp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30325.2710305061;0
AgriForest_Fish;0;0;0;2729.62893175678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74389.670228984;0
Construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447905.962003383;0
Property_business;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240762.006718073;0;0;0;0;416400.203775554;0
Compo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3067883.18931382;0
ktoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
