reference_year;2010;2016
current_year;2016;2018
GDP;0.0100511944;0.0190673547
GDP_world;0;0
Population;0.0055833969;0.0028324752
Labour_force;0.0069981883;0.0006149189
Retired;0.011630089;0.0143982203
pM_Crude_oil;-0.0962133599;0.1192675684
pM_Natural_gas;-0.0772301036;0.0652740742
pM_Coal;-0.011457951;-0.0087283465
pM_AllFuels;-0.0769663837;0.1023002522
pM_Electricity;0.0556199136;0.0556199136
pM_HeatGeoSol_Th;0.0556199136;0.0556199136
pM_Heavy_Industry;0;0
pM_Buildings_constr;0;0
pM_Work_constr;0;0
pM_Automobile;0;0
pM_Load_PipeTransp;0;0
pM_PassTransp;0;0
pM_Agri_Food_industry ;0;0
pM_Property_business;0;0
pM_OthSectors;0;0
units;mean_yearly_growth_rate;
